1.2916117219446712	0.5633651381388793	3.0
1.0756741304778277	0.6200760821348452	3.0
-0.27543917262594514	0.6868193101461606	2.0
1.3476177193303747	0.4271865597323179	3.0
-1.2940329529506351	-1.6154244113758867	1.0
-0.3739461970858476	0.20216807452238866	2.0
1.2915708492049238	0.6240944377486117	3.0
0.2412760694607956	-1.5288746095544807	2.0
-0.7879269227536145	-1.1877545419638889	1.0
-0.9923256171720101	-0.6837136345210943	1.0
0.10997610485414878	-1.2858119664627592	2.0
-1.2106924240650854	-0.8483236924267868	1.0
1.375520337968874	0.8160911036038226	3.0
-1.0730694701787515	-0.899902993171289	1.0
-1.2501404069194106	0.6594542169016956	2.0
1.2003875881508987	0.5967664718687533	3.0
-0.047383382019558565	1.2310893465000885	2.0
1.3847787139100298	0.7492609910625178	3.0
1.277394650455573	0.5741588165102086	3.0
-0.22111403228022927	0.20053241367893712	2.0
1.0584012629435269	0.7962222172407952	3.0
0.578005232358958	0.791543384657271	2.0
-1.0495689310488787	-1.7765701412124053	1.0
-0.03639765505677621	0.07865058530545116	2.0
-0.044873545056459296	0.1854834413766361	2.0
0.04309599941316978	1.0944724660221108	2.0
1.1156628091415295	0.6644839662795214	3.0
0.30563529399655237	-0.6540266395052252	2.0
-0.6460845381196031	0.662800965519853	2.0
0.9963939668085849	0.6715032586125175	3.0
-1.2096414077327415	-0.8276259019727463	1.0
1.1749026049916058	0.8051894386405227	3.0
1.1951763012254892	0.7249632298620028	3.0
0.496875675325129	1.7307912209992808	2.0
0.14511474024548554	0.38549986146471804	2.0
-1.2407339339105965	-1.0238999511455145	1.0
0.08788844068389956	-0.5801248050963119	2.0
-0.19014251619999312	-0.8433927844138195	2.0
-0.47738133166478935	-0.07613487061083953	2.0
-0.772574491551474	-1.0826633415328732	1.0
-0.8596203083198088	0.7703342799356344	2.0
-0.34669850151414255	1.629478453481893	2.0
1.151652467360233	0.8654244168141925	3.0
-1.2829320602072771	-1.1117739397394004	1.0
-0.8816023356228381	-1.3026233212011948	1.0
1.4108136276768086	0.437815342937527	3.0
-1.2371736329744163	-1.4803196517279074	1.0
1.1574002493811655	0.747671139800867	3.0
1.2594977781499073	0.4945959941885017	3.0
1.20585672088542	0.6664016745929651	3.0
1.1392393457803187	0.5615647548382156	3.0
-0.07310226616320231	1.275302644326743	2.0
-0.7376873575934995	-1.7384290975385213	1.0
0.011999185975953163	0.788814879169979	2.0
1.1034328773091857	0.9316156880105498	3.0
-0.9741157325350946	-1.1437746265515614	1.0
1.3098063928336954	0.5375834030815846	3.0
1.169831544462699	0.6662607939125947	3.0
-1.2767974883972815	-1.673317806888207	1.0
1.1533233994511167	0.5870991409428754	3.0
-1.6209363163267747	-0.8133382080434373	1.0
1.3250963033834224	0.5553810930773195	3.0
1.341425750834097	0.6274781526490208	3.0
0.18371714980850884	1.6547150602841074	2.0
-1.2969579060454592	-0.14760394245168787	2.0
-0.9525792255085977	-1.6591411096319206	1.0
